optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f004_i72_d02,2,48.846119578803595,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f004_i73_d02,2,298.017157074104,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f004_i74_d02,2,-22.50218833494012,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f004_i75_d02,2,46.116488055598126,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f004_i76_d02,2,-322.58122115441506,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f004_i77_d02,2,219.74758875583925,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f004_i78_d02,2,4.217434166605905,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f004_i79_d02,2,966.1487910636725,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f004_i80_d02,2,152.77787609722319,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f005_i01_d02,2,15.917401672130197,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f005_i02_d02,2,661.2369525493901,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f005_i03_d02,2,87.87164126625689,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f005_i04_d02,2,996.8014011321213,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f005_i05_d02,2,52.72577869868513,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f005_i71_d02,2,-64.30889016796633,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f005_i72_d02,2,-218.04745862676256,30001,1,0.578125,30,2
maes,stagnation_restart,bbob_f005_i73_d02,2,inf,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f005_i74_d02,2,-145.0328802084734,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f005_i75_d02,2,-101.29807537660483,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f005_i76_d02,2,192.5519948327978,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f005_i77_d02,2,194.0529675511196,30001,1,0.65625,30,2
maes,stagnation_restart,bbob_f005_i78_d02,2,-951.9693068574938,30001,1,0.640625,30,2
maes,stagnation_restart,bbob_f005_i79_d02,2,-13.788365319110552,30001,1,0.609375,30,2
maes,stagnation_restart,bbob_f005_i80_d02,2,-40.72480328726609,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f006_i01_d02,2,63346.87395699962,30001,1,0.625,30,2
maes,stagnation_restart,bbob_f006_i02_d02,2,82.25297997798319,30001,1,0.609375,30,2
