optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
maes,stagnation_restart,bbob_f009_i05_d02,2,inf,6001,1,0.11743581,15,2
maes,stagnation_restart,bbob_f009_i71_d02,2,1983.4238638809097,6001,1,0.11827499,15,2
maes,stagnation_restart,bbob_f009_i72_d02,2,inf,6001,1,0.12416248,15,2
maes,stagnation_restart,bbob_f009_i73_d02,2,3693.4611952527703,6001,1,0.13655658,15,2
maes,stagnation_restart,bbob_f009_i74_d02,2,33.61147500703399,6001,1,0.13174193,15,2
maes,stagnation_restart,bbob_f009_i75_d02,2,800.212112019525,6001,1,0.13921391,15,2
maes,stagnation_restart,bbob_f009_i76_d02,2,1735.6991420671623,6001,1,0.14915816,15,2
maes,stagnation_restart,bbob_f009_i77_d02,2,953.3180898063448,6001,1,0.12706876,15,2
maes,stagnation_restart,bbob_f009_i78_d02,2,32701.935644794652,6001,1,0.12612879,15,2
maes,stagnation_restart,bbob_f009_i79_d02,2,inf,6001,1,0.12582004,15,2
maes,stagnation_restart,bbob_f009_i80_d02,2,68.84299175621321,6001,1,0.12550351,15,2
maes,stagnation_restart,bbob_f010_i01_d02,2,inf,6001,1,0.13468019,15,2
maes,stagnation_restart,bbob_f010_i02_d02,2,1462005.1273131343,6001,1,0.12660032,15,2
maes,stagnation_restart,bbob_f010_i03_d02,2,-316.69016983097185,6001,1,0.13086893,15,2
maes,stagnation_restart,bbob_f010_i04_d02,2,1964221.5586672823,6001,1,0.13837195,15,2
maes,stagnation_restart,bbob_f010_i05_d02,2,10939806.851927666,6001,1,0.13208133,15,2
maes,stagnation_restart,bbob_f010_i71_d02,2,7145259.437343283,6001,1,0.13367718,15,2
maes,stagnation_restart,bbob_f010_i72_d02,2,inf,6001,1,0.13555916,15,2
maes,stagnation_restart,bbob_f010_i73_d02,2,inf,6001,1,0.14525438,15,2
maes,stagnation_restart,bbob_f010_i74_d02,2,2618783.5885354197,6001,1,0.12303514,15,2
maes,stagnation_restart,bbob_f010_i75_d02,2,12716192.78652212,6001,1,0.12328552,15,2
maes,stagnation_restart,bbob_f010_i76_d02,2,24.92188551442888,6001,1,0.1261836,15,2
maes,stagnation_restart,bbob_f010_i77_d02,2,2374.992698580029,6001,1,0.12295163,15,2
maes,stagnation_restart,bbob_f010_i78_d02,2,170280.14927009688,6001,1,0.12496058,15,2
maes,stagnation_restart,bbob_f010_i79_d02,2,47884.684816397865,6001,1,0.12435983,15,2
maes,stagnation_restart,bbob_f010_i80_d02,2,24731.147780023035,6001,1,0.12397263,15,2
maes,stagnation_restart,bbob_f011_i01_d02,2,17264996.584426783,6001,1,0.12462261,15,2
maes,stagnation_restart,bbob_f011_i02_d02,2,22705467.57892175,6001,1,0.12832629,15,2
maes,stagnation_restart,bbob_f011_i03_d02,2,1126608.8748462612,6001,1,0.13315085,15,2
maes,stagnation_restart,bbob_f011_i04_d02,2,17436837.114564512,6001,1,0.12838095,15,2
maes,stagnation_restart,bbob_f011_i05_d02,2,66089992.804624304,6001,1,0.1251765,15,2
maes,stagnation_restart,bbob_f011_i71_d02,2,118.74162162218849,6001,1,0.12934335,15,2
maes,stagnation_restart,bbob_f011_i72_d02,2,37402261.13894437,6001,1,0.12765875,15,2
maes,stagnation_restart,bbob_f011_i73_d02,2,144.37499129714985,6001,1,0.12610668,15,2
maes,stagnation_restart,bbob_f011_i74_d02,2,898.0003221787701,6001,1,0.12532612,15,2
maes,stagnation_restart,bbob_f011_i75_d02,2,7483492.658187995,6001,1,0.13662441,15,2
maes,stagnation_restart,bbob_f011_i76_d02,2,3990891.5686501465,6001,1,0.12655979,15,2
maes,stagnation_restart,bbob_f011_i77_d02,2,4879724.688651119,6001,1,0.12718821,15,2
maes,stagnation_restart,bbob_f011_i78_d02,2,5889569.340714275,6001,1,0.13513297,15,2
maes,stagnation_restart,bbob_f011_i79_d02,2,19482756.10678655,6001,1,0.12676689,15,2
maes,stagnation_restart,bbob_f011_i80_d02,2,3142637.623290688,6001,1,0.12957295,15,2
maes,stagnation_restart,bbob_f012_i01_d02,2,444349.1484565699,6001,1,0.12639382,15,2
maes,stagnation_restart,bbob_f012_i02_d02,2,124751589.92047985,6001,1,0.12338809,15,2
maes,stagnation_restart,bbob_f012_i03_d02,2,735270.6913137162,6001,1,0.12698547,15,2
maes,stagnation_restart,bbob_f012_i04_d02,2,951107.6569038369,6001,1,0.14486777,15,2
maes,stagnation_restart,bbob_f012_i05_d02,2,4202484.622665477,6001,1,0.14456109,15,2
maes,stagnation_restart,bbob_f012_i71_d02,2,inf,6001,1,0.13825261,15,2
maes,stagnation_restart,bbob_f012_i72_d02,2,43860478.36475566,6001,1,0.13931484,15,2
maes,stagnation_restart,bbob_f012_i73_d02,2,inf,6001,1,0.13681406,15,2
maes,stagnation_restart,bbob_f012_i74_d02,2,20969755.183920786,6001,1,0.13146997,15,2
maes,stagnation_restart,bbob_f012_i75_d02,2,35573511.46414138,6001,1,0.12595632,15,2
maes,stagnation_restart,bbob_f012_i76_d02,2,inf,6001,1,0.12687634,15,2
maes,stagnation_restart,bbob_f012_i77_d02,2,54612.43818759568,6001,1,0.12134038,15,2
maes,stagnation_restart,bbob_f012_i78_d02,2,inf,6001,1,0.12255931,15,2
maes,stagnation_restart,bbob_f012_i79_d02,2,1020276.3763412694,6001,1,0.12434389,15,2
maes,stagnation_restart,bbob_f012_i80_d02,2,196660.58112718855,6001,1,0.12469146,15,2
maes,stagnation_restart,bbob_f013_i01_d02,2,281.4399266917527,6001,1,0.13154774,15,2
maes,stagnation_restart,bbob_f013_i02_d02,2,-21.698859570437236,6001,1,0.1279824,15,2
maes,stagnation_restart,bbob_f013_i03_d02,2,125.03180977901098,6001,1,0.12388506,15,2
maes,stagnation_restart,bbob_f013_i04_d02,2,1387.4061166638749,6001,1,0.12495813,15,2
maes,stagnation_restart,bbob_f013_i05_d02,2,239.18208774377433,6001,1,0.12332695,15,2
maes,stagnation_restart,bbob_f013_i71_d02,2,69.99213061591331,6001,1,0.12355574,15,2
maes,stagnation_restart,bbob_f013_i72_d02,2,690.1343491232302,6001,1,0.12454332,15,2
maes,stagnation_restart,bbob_f013_i73_d02,2,-28.897500267890635,6001,1,0.12541624,15,2
maes,stagnation_restart,bbob_f013_i74_d02,2,213.91041010698714,6001,1,0.12565227,15,2
maes,stagnation_restart,bbob_f013_i75_d02,2,inf,6001,1,0.12416258,15,2
maes,stagnation_restart,bbob_f013_i76_d02,2,205.58391181946885,6001,1,0.12658513,15,2
maes,stagnation_restart,bbob_f013_i77_d02,2,148.47217574667368,6001,1,0.12372228,15,2
maes,stagnation_restart,bbob_f013_i78_d02,2,573.5127959640222,6001,1,0.12338301,15,2
maes,stagnation_restart,bbob_f013_i79_d02,2,-20.95876681621411,6001,1,0.12281858,15,2
maes,stagnation_restart,bbob_f013_i80_d02,2,-16.341691791521818,6001,1,0.12291422,15,2
maes,stagnation_restart,bbob_f014_i01_d02,2,-50.05254291334357,6001,1,0.12328626,15,2
maes,stagnation_restart,bbob_f014_i02_d02,2,-177.3455796975169,6001,1,0.12714407,15,2
maes,stagnation_restart,bbob_f014_i03_d02,2,77.45461000225785,6001,1,0.12348169,15,2
maes,stagnation_restart,bbob_f014_i04_d02,2,inf,6001,1,0.12429859,15,2
maes,stagnation_restart,bbob_f014_i05_d02,2,286.4464678679359,6001,1,0.13190115,15,2
maes,stagnation_restart,bbob_f014_i71_d02,2,32.72959273124193,6001,1,0.13020718,15,2
maes,stagnation_restart,bbob_f014_i72_d02,2,-39.26591927686802,6001,1,0.1234698,15,2
maes,stagnation_restart,bbob_f014_i73_d02,2,593.9544205689685,6001,1,0.1217997,15,2
maes,stagnation_restart,bbob_f014_i74_d02,2,396.10420177634484,6001,1,0.12904333,15,2
maes,stagnation_restart,bbob_f014_i75_d02,2,-123.32620287531668,6001,1,0.12724185,15,2
maes,stagnation_restart,bbob_f014_i76_d02,2,37.8155448025436,6001,1,0.12015638,15,2
maes,stagnation_restart,bbob_f014_i77_d02,2,175.86422845959365,6001,1,0.12241595,15,2
maes,stagnation_restart,bbob_f014_i78_d02,2,157.77107449741044,6001,1,0.1361112,15,2
maes,stagnation_restart,bbob_f014_i79_d02,2,31.43254069120429,6001,1,0.12325698,15,2
maes,stagnation_restart,bbob_f014_i80_d02,2,-98.8878234360814,6001,1,0.12575253,15,2
maes,stagnation_restart,bbob_f015_i01_d02,2,1280.6554171018302,6001,1,0.12339409,15,2
maes,stagnation_restart,bbob_f015_i02_d02,2,85.03001034723812,6001,1,0.12664076,15,2
maes,stagnation_restart,bbob_f015_i03_d02,2,-37.600043720082596,6001,1,0.13048315,15,2
maes,stagnation_restart,bbob_f015_i04_d02,2,inf,6001,1,0.12726153,15,2
maes,stagnation_restart,bbob_f015_i05_d02,2,-65.81905943823867,6001,1,0.13996057,15,2
maes,stagnation_restart,bbob_f015_i71_d02,2,-312.1308201243289,6001,1,0.13366252,15,2
maes,stagnation_restart,bbob_f015_i72_d02,2,116.4316042676518,6001,1,0.13517286,15,2
maes,stagnation_restart,bbob_f015_i73_d02,2,31.903972391252296,6001,1,0.14905224,15,2
maes,stagnation_restart,bbob_f015_i74_d02,2,inf,6001,1,0.13362142,15,2
maes,stagnation_restart,bbob_f015_i75_d02,2,-44.73667699268573,6001,1,0.13235457,15,2
maes,stagnation_restart,bbob_f015_i76_d02,2,-183.91887200160974,6001,1,0.13866087,15,2
maes,stagnation_restart,bbob_f015_i77_d02,2,-44.02867686400211,6001,1,0.13642273,15,2
maes,stagnation_restart,bbob_f015_i78_d02,2,161.92909274257286,6001,1,0.13312073,15,2
maes,stagnation_restart,bbob_f015_i79_d02,2,-158.760854089719,6001,1,0.13875401,15,2
maes,stagnation_restart,bbob_f015_i80_d02,2,177.4559591679605,6001,1,0.13246602,15,2
maes,stagnation_restart,bbob_f016_i01_d02,2,81.64427117892153,6001,1,0.13520238,15,2
maes,stagnation_restart,bbob_f016_i02_d02,2,-296.46228308712955,6001,1,0.13602932,15,2
maes,stagnation_restart,bbob_f016_i03_d02,2,105.32070774410231,6001,1,0.13536757,15,2
maes,stagnation_restart,bbob_f016_i04_d02,2,inf,6001,1,0.1285185,15,2
maes,stagnation_restart,bbob_f016_i05_d02,2,inf,6001,1,0.15193303,15,2
maes,stagnation_restart,bbob_f016_i71_d02,2,81.57186847253712,6001,1,0.12686819,15,2
maes,stagnation_restart,bbob_f016_i72_d02,2,-134.4131088967622,6001,1,0.12602821,15,2
maes,stagnation_restart,bbob_f016_i73_d02,2,737.4595256960766,6001,1,0.13376841,15,2
maes,stagnation_restart,bbob_f016_i74_d02,2,85.80768764797429,6001,1,0.13738089,15,2
maes,stagnation_restart,bbob_f016_i75_d02,2,-27.93614676171222,6001,1,0.14966666,15,2
maes,stagnation_restart,bbob_f016_i76_d02,2,-131.47723321576913,6001,1,0.13815924,15,2
maes,stagnation_restart,bbob_f016_i77_d02,2,120.03088963574413,6001,1,0.13797671,15,2
maes,stagnation_restart,bbob_f016_i78_d02,2,80.76128178509833,6001,1,0.13833176,15,2
maes,stagnation_restart,bbob_f016_i79_d02,2,126.31514391607017,6001,1,0.13766977,15,2
maes,stagnation_restart,bbob_f016_i80_d02,2,-534.2878595454121,6001,1,0.14306342,15,2
maes,stagnation_restart,bbob_f017_i01_d02,2,-10.62781088452299,6001,1,0.13886293,15,2
maes,stagnation_restart,bbob_f017_i02_d02,2,71.5293726608668,6001,1,0.13826017,15,2
maes,stagnation_restart,bbob_f017_i03_d02,2,274.9986219173665,6001,1,0.12933579,15,2
maes,stagnation_restart,bbob_f017_i04_d02,2,41.18487760716007,6001,1,0.12602724,15,2
maes,stagnation_restart,bbob_f017_i05_d02,2,-133.84179730255394,6001,1,0.13416899,15,2
maes,stagnation_restart,bbob_f017_i71_d02,2,490.71345698734507,6001,1,0.15529783,15,2
maes,stagnation_restart,bbob_f017_i72_d02,2,11.412533763661038,6001,1,0.13534955,15,2
maes,stagnation_restart,bbob_f017_i73_d02,2,46.13296940178158,6001,1,0.13413569,15,2
maes,stagnation_restart,bbob_f017_i74_d02,2,-17.803408489521495,6001,1,0.13808234,15,2
maes,stagnation_restart,bbob_f017_i75_d02,2,379.7593768336989,6001,1,0.13306985,15,2
maes,stagnation_restart,bbob_f017_i76_d02,2,53.73391043829484,6001,1,0.13482046,15,2
maes,stagnation_restart,bbob_f017_i77_d02,2,-331.75444279652424,6001,1,0.12947069,15,2
maes,stagnation_restart,bbob_f017_i78_d02,2,137.42059864531547,6001,1,0.1300874,15,2
maes,stagnation_restart,bbob_f017_i79_d02,2,734.8538964996209,6001,1,0.12957906,15,2
maes,stagnation_restart,bbob_f017_i80_d02,2,36.82078675940831,6001,1,0.12189514,15,2
maes,stagnation_restart,bbob_f018_i01_d02,2,-2.7535416442775364,6001,1,0.12460964,15,2
maes,stagnation_restart,bbob_f018_i02_d02,2,164.50825613600787,6001,1,0.14340179,15,2
maes,stagnation_restart,bbob_f018_i03_d02,2,401.71953687882785,6001,1,0.1464863,15,2
maes,stagnation_restart,bbob_f018_i04_d02,2,165.49664117760926,6001,1,0.12514318,15,2
maes,stagnation_restart,bbob_f018_i05_d02,2,-59.55614773749808,6001,1,0.12172699,15,2
maes,stagnation_restart,bbob_f018_i71_d02,2,811.1121686519416,6001,1,0.11999947,15,2
maes,stagnation_restart,bbob_f018_i72_d02,2,456.8308442561019,6001,1,0.12367676,15,2
maes,stagnation_restart,bbob_f018_i73_d02,2,317.34734071106465,6001,1,0.1387598,15,2
maes,stagnation_restart,bbob_f018_i74_d02,2,484.886729670474,6001,1,0.13573495,15,2
maes,stagnation_restart,bbob_f018_i75_d02,2,427.31829990619394,6001,1,0.12925536,15,2
maes,stagnation_restart,bbob_f018_i76_d02,2,92.77756572898228,6001,1,0.12424148,15,2
maes,stagnation_restart,bbob_f018_i77_d02,2,-335.4270029196779,6001,1,0.13741263,15,2
maes,stagnation_restart,bbob_f018_i78_d02,2,95.04340361218415,6001,1,0.12563086,15,2
maes,stagnation_restart,bbob_f018_i79_d02,2,884.1676548046021,6001,1,0.12419188,15,2
maes,stagnation_restart,bbob_f018_i80_d02,2,163.86106461693424,6001,1,0.12449845,15,2
maes,stagnation_restart,bbob_f019_i01_d02,2,-101.75055827150526,6001,1,0.12295879,15,2
maes,stagnation_restart,bbob_f019_i02_d02,2,73.54135398721971,6001,1,0.12163443,15,2
maes,stagnation_restart,bbob_f019_i03_d02,2,227.89936074079566,6001,1,0.12838506,15,2
maes,stagnation_restart,bbob_f019_i04_d02,2,-32.58607941770383,6001,1,0.13393124,15,2
maes,stagnation_restart,bbob_f019_i05_d02,2,-468.7778019983866,6001,1,0.12831204,15,2
maes,stagnation_restart,bbob_f019_i71_d02,2,62.23825900014407,6001,1,0.13345545,15,2
maes,stagnation_restart,bbob_f019_i72_d02,2,-48.229081102072826,6001,1,0.139624,15,2
maes,stagnation_restart,bbob_f019_i73_d02,2,-25.736974238696884,6001,1,0.13696549,15,2
maes,stagnation_restart,bbob_f019_i74_d02,2,2.349587228792167,6001,1,0.12659819,15,2
maes,stagnation_restart,bbob_f019_i75_d02,2,-998.9286803519976,6001,1,0.1253995,15,2
maes,stagnation_restart,bbob_f019_i76_d02,2,-923.7678259654303,6001,1,0.13572674,15,2
maes,stagnation_restart,bbob_f019_i77_d02,2,-0.15589757331062337,6001,1,0.1473978,15,2
