optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_stagnation_limit,param_pop_increase_factor
cmaes,stagnation_restart,bbob_f012_i79_d02,2,1716.0673552430476,6001,1,0.15233716,30,2
cmaes,stagnation_restart,bbob_f012_i80_d02,2,1879.1662099265616,6001,1,0.15398453,30,2
cmaes,stagnation_restart,bbob_f013_i01_d02,2,45.55502783648425,5821,1,0.1495431,30,2
cmaes,stagnation_restart,bbob_f013_i02_d02,2,-46.13068299164825,6001,1,0.14958618,30,2
cmaes,stagnation_restart,bbob_f013_i03_d02,2,-258.2276589912584,6001,1,0.14673977,30,2
cmaes,stagnation_restart,bbob_f013_i04_d02,2,941.9097493953233,6001,1,0.15764807,30,2
cmaes,stagnation_restart,bbob_f013_i05_d02,2,147.37649830223634,6001,1,0.15026482,30,2
cmaes,stagnation_restart,bbob_f013_i71_d02,2,43.168217206703815,6001,1,0.1509122,30,2
cmaes,stagnation_restart,bbob_f013_i72_d02,2,-729.5757660012082,6001,1,0.15012652,30,2
cmaes,stagnation_restart,bbob_f013_i73_d02,2,-16.116058974975573,6001,1,0.15094157,30,2
cmaes,stagnation_restart,bbob_f013_i74_d02,2,-222.9303125195555,6001,1,0.1500783,30,2
cmaes,stagnation_restart,bbob_f013_i75_d02,2,inf,6001,1,0.15320237,30,2
cmaes,stagnation_restart,bbob_f013_i76_d02,2,223.782432282113,6001,1,0.1536197,30,2
cmaes,stagnation_restart,bbob_f013_i77_d02,2,167.06003998776717,6001,1,0.15633857,30,2
cmaes,stagnation_restart,bbob_f013_i78_d02,2,195.97296186737253,6001,1,0.15185338,30,2
cmaes,stagnation_restart,bbob_f013_i79_d02,2,-212.4255059183665,6001,1,0.15169618,30,2
cmaes,stagnation_restart,bbob_f013_i80_d02,2,-3.642711934912178,6001,1,0.16305184,30,2
cmaes,stagnation_restart,bbob_f014_i01_d02,2,-52.34822066488325,5893,1,0.15375709,30,2
cmaes,stagnation_restart,bbob_f014_i02_d02,2,-179.5360241674438,6001,1,0.15455964,30,2
cmaes,stagnation_restart,bbob_f014_i03_d02,2,77.49192018999115,6001,1,0.1515644,30,2
cmaes,stagnation_restart,bbob_f014_i04_d02,2,39.931763942749086,6001,1,0.15304968,30,2
cmaes,stagnation_restart,bbob_f014_i05_d02,2,-55.838984852565396,6001,1,0.15325813,30,2
cmaes,stagnation_restart,bbob_f014_i71_d02,2,32.703549855017954,5965,1,0.15202201,30,2
cmaes,stagnation_restart,bbob_f014_i72_d02,2,-11.729016009949174,6001,1,0.15087948,30,2
cmaes,stagnation_restart,bbob_f014_i73_d02,2,419.72894288955234,6001,1,0.15098192,30,2
cmaes,stagnation_restart,bbob_f014_i74_d02,2,10.278099726626145,6001,1,0.15391792,30,2
cmaes,stagnation_restart,bbob_f014_i75_d02,2,-127.64342280401218,5833,1,0.15288098,30,2
cmaes,stagnation_restart,bbob_f014_i76_d02,2,-34.53848107754038,6001,1,0.15109838,30,2
cmaes,stagnation_restart,bbob_f014_i77_d02,2,177.68132830845045,6001,1,0.14931176,30,2
cmaes,stagnation_restart,bbob_f014_i78_d02,2,159.0434968546955,6001,1,0.15020018,30,2
cmaes,stagnation_restart,bbob_f014_i79_d02,2,28.196812367045492,6001,1,0.15134283,30,2
cmaes,stagnation_restart,bbob_f014_i80_d02,2,-99.15344126234547,5911,1,0.15803778,30,2
cmaes,stagnation_restart,bbob_f015_i01_d02,2,1002.7927569619164,6001,1,0.15519049,30,2
cmaes,stagnation_restart,bbob_f015_i02_d02,2,78.61440967401745,6001,1,0.15670837,30,2
cmaes,stagnation_restart,bbob_f015_i03_d02,2,-42.43168017267009,6001,1,0.15413556,30,2
cmaes,stagnation_restart,bbob_f015_i04_d02,2,inf,6001,1,0.15535956,30,2
cmaes,stagnation_restart,bbob_f015_i05_d02,2,-93.50478437568378,6001,1,0.15562561,30,2
cmaes,stagnation_restart,bbob_f015_i71_d02,2,-352.13057344272653,6001,1,0.15651999,30,2
cmaes,stagnation_restart,bbob_f015_i72_d02,2,100.19264384702339,6001,1,0.15475025,30,2
cmaes,stagnation_restart,bbob_f015_i73_d02,2,-32.65826031101051,6001,1,0.1556747,30,2
cmaes,stagnation_restart,bbob_f015_i74_d02,2,-675.7776821725521,6001,1,0.15534665,30,2
cmaes,stagnation_restart,bbob_f015_i75_d02,2,-66.91437324494882,6001,1,0.15539879,30,2
cmaes,stagnation_restart,bbob_f015_i76_d02,2,-40.01468993172708,6001,1,0.15370002,30,2
cmaes,stagnation_restart,bbob_f015_i77_d02,2,54.26325576440613,6001,1,0.15437738,30,2
cmaes,stagnation_restart,bbob_f015_i78_d02,2,57.0113231548458,6001,1,0.15494964,30,2
cmaes,stagnation_restart,bbob_f015_i79_d02,2,-361.61423987458477,6001,1,0.16160005,30,2
cmaes,stagnation_restart,bbob_f015_i80_d02,2,243.95815689407485,6001,1,0.15484213,30,2
cmaes,stagnation_restart,bbob_f016_i01_d02,2,71.35089798940008,6001,1,0.15912649,30,2
cmaes,stagnation_restart,bbob_f016_i02_d02,2,-354.72014018701645,6001,1,0.15773445,30,2
cmaes,stagnation_restart,bbob_f016_i03_d02,2,128.10226741283904,6001,1,0.15652237,30,2
