optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration,param_restart_interval,param_pop_increase_factor
maes,periodic_restart,bbob_f018_i74_d20,20,inf,12001,1,0.22231524,50,2
maes,periodic_restart,bbob_f018_i75_d20,20,inf,12001,1,0.2228116,50,2
maes,periodic_restart,bbob_f018_i76_d20,20,inf,12001,1,0.22387995,50,2
maes,periodic_restart,bbob_f018_i77_d20,20,inf,12001,1,0.22692069,50,2
maes,periodic_restart,bbob_f018_i78_d20,20,inf,12001,1,0.22370124,50,2
maes,periodic_restart,bbob_f018_i79_d20,20,inf,12001,1,0.2229544,50,2
maes,periodic_restart,bbob_f018_i80_d20,20,inf,12001,1,0.22590226,50,2
maes,periodic_restart,bbob_f019_i01_d20,20,inf,12001,1,0.20573087,50,2
maes,periodic_restart,bbob_f019_i02_d20,20,inf,12001,1,0.20522055,50,2
maes,periodic_restart,bbob_f019_i03_d20,20,inf,12001,1,0.20637535,50,2
maes,periodic_restart,bbob_f019_i04_d20,20,inf,12001,1,0.20535081,50,2
maes,periodic_restart,bbob_f019_i05_d20,20,inf,12001,1,0.20545998,50,2
maes,periodic_restart,bbob_f019_i71_d20,20,inf,12001,1,0.20580218,50,2
maes,periodic_restart,bbob_f019_i72_d20,20,inf,12001,1,0.20672216,50,2
maes,periodic_restart,bbob_f019_i73_d20,20,inf,12001,1,0.20722031,50,2
maes,periodic_restart,bbob_f019_i74_d20,20,inf,12001,1,0.20953627,50,2
maes,periodic_restart,bbob_f019_i75_d20,20,inf,12001,1,0.20377175,50,2
maes,periodic_restart,bbob_f019_i76_d20,20,inf,12001,1,0.20672144,50,2
maes,periodic_restart,bbob_f019_i77_d20,20,inf,12001,1,0.2072626,50,2
maes,periodic_restart,bbob_f019_i78_d20,20,inf,12001,1,0.20752559,50,2
maes,periodic_restart,bbob_f019_i79_d20,20,inf,12001,1,0.20692491,50,2
maes,periodic_restart,bbob_f019_i80_d20,20,inf,12001,1,0.20670206,50,2
maes,periodic_restart,bbob_f020_i01_d20,20,inf,12001,1,0.23188037,50,2
maes,periodic_restart,bbob_f020_i02_d20,20,inf,12001,1,0.22753216,50,2
maes,periodic_restart,bbob_f020_i03_d20,20,inf,12001,1,0.22390769,50,2
maes,periodic_restart,bbob_f020_i04_d20,20,inf,12001,1,0.22900807,50,2
maes,periodic_restart,bbob_f020_i05_d20,20,inf,12001,1,0.22984792,50,2
maes,periodic_restart,bbob_f020_i71_d20,20,inf,12001,1,0.22561322,50,2
maes,periodic_restart,bbob_f020_i72_d20,20,inf,12001,1,0.22383354,50,2
maes,periodic_restart,bbob_f020_i73_d20,20,inf,12001,1,0.22397287,50,2
maes,periodic_restart,bbob_f020_i74_d20,20,inf,12001,1,0.22566876,50,2
maes,periodic_restart,bbob_f020_i75_d20,20,inf,12001,1,0.2255021,50,2
maes,periodic_restart,bbob_f020_i76_d20,20,inf,12001,1,0.225595,50,2
maes,periodic_restart,bbob_f020_i77_d20,20,inf,12001,1,0.22558811,50,2
maes,periodic_restart,bbob_f020_i78_d20,20,inf,12001,1,0.22480194,50,2
maes,periodic_restart,bbob_f020_i79_d20,20,inf,12001,1,0.22686234,50,2
maes,periodic_restart,bbob_f020_i80_d20,20,inf,12001,1,0.22589523,50,2
maes,periodic_restart,bbob_f021_i01_d20,20,inf,12001,1,0.23227739,50,2
maes,periodic_restart,bbob_f021_i02_d20,20,inf,12001,1,0.23069442,50,2
maes,periodic_restart,bbob_f021_i03_d20,20,inf,12001,1,0.23031284,50,2
maes,periodic_restart,bbob_f021_i04_d20,20,inf,12001,1,0.2302952,50,2
maes,periodic_restart,bbob_f021_i05_d20,20,inf,12001,1,0.23352329,50,2
maes,periodic_restart,bbob_f021_i71_d20,20,inf,12001,1,0.2310095,50,2
maes,periodic_restart,bbob_f021_i72_d20,20,inf,12001,1,0.23653,50,2
maes,periodic_restart,bbob_f021_i73_d20,20,inf,12001,1,0.23027311,50,2
maes,periodic_restart,bbob_f021_i74_d20,20,inf,12001,1,0.23419553,50,2
maes,periodic_restart,bbob_f021_i75_d20,20,inf,12001,1,0.23285857,50,2
maes,periodic_restart,bbob_f021_i76_d20,20,inf,12001,1,0.22917997,50,2
maes,periodic_restart,bbob_f021_i77_d20,20,inf,12001,1,0.23114258,50,2
maes,periodic_restart,bbob_f021_i78_d20,20,inf,12001,1,0.23012379,50,2
maes,periodic_restart,bbob_f021_i79_d20,20,inf,12001,1,0.22826816,50,2
maes,periodic_restart,bbob_f021_i80_d20,20,inf,12001,1,0.22822081,50,2
maes,periodic_restart,bbob_f022_i01_d20,20,inf,12001,1,0.20977396,50,2
maes,periodic_restart,bbob_f022_i02_d20,20,inf,12001,1,0.21317344,50,2
maes,periodic_restart,bbob_f022_i03_d20,20,inf,12001,1,0.21402095,50,2
maes,periodic_restart,bbob_f022_i04_d20,20,inf,12001,1,0.20577839,50,2
maes,periodic_restart,bbob_f022_i05_d20,20,inf,12001,1,0.20673416,50,2
maes,periodic_restart,bbob_f022_i71_d20,20,inf,12001,1,0.20632507,50,2
maes,periodic_restart,bbob_f022_i72_d20,20,inf,12001,1,0.20821744,50,2
maes,periodic_restart,bbob_f022_i73_d20,20,inf,12001,1,0.2078754,50,2
maes,periodic_restart,bbob_f022_i74_d20,20,inf,12001,1,0.20792919,50,2
maes,periodic_restart,bbob_f022_i75_d20,20,inf,12001,1,0.20923834,50,2
maes,periodic_restart,bbob_f022_i76_d20,20,inf,12001,1,0.20842411,50,2
maes,periodic_restart,bbob_f022_i77_d20,20,inf,12001,1,0.21214066,50,2
maes,periodic_restart,bbob_f022_i78_d20,20,inf,12001,1,0.21474185,50,2
maes,periodic_restart,bbob_f022_i79_d20,20,inf,12001,1,0.20638247,50,2
maes,periodic_restart,bbob_f022_i80_d20,20,inf,12001,1,0.20641833,50,2
maes,periodic_restart,bbob_f023_i01_d20,20,inf,12001,1,0.37928224,50,2
maes,periodic_restart,bbob_f023_i02_d20,20,inf,12001,1,0.38114187,50,2
maes,periodic_restart,bbob_f023_i03_d20,20,inf,12001,1,0.38312455,50,2
maes,periodic_restart,bbob_f023_i04_d20,20,inf,12001,1,0.37908732,50,2
maes,periodic_restart,bbob_f023_i05_d20,20,inf,12001,1,0.37921362,50,2
maes,periodic_restart,bbob_f023_i71_d20,20,inf,12001,1,0.3797849,50,2
maes,periodic_restart,bbob_f023_i72_d20,20,inf,12001,1,0.3850365,50,2
maes,periodic_restart,bbob_f023_i73_d20,20,inf,12001,1,0.38131272,50,2
maes,periodic_restart,bbob_f023_i74_d20,20,inf,12001,1,0.38049855,50,2
maes,periodic_restart,bbob_f023_i75_d20,20,inf,12001,1,0.37993274,50,2
maes,periodic_restart,bbob_f023_i76_d20,20,inf,12001,1,0.3805791,50,2
maes,periodic_restart,bbob_f023_i77_d20,20,inf,12001,1,0.38298572,50,2
maes,periodic_restart,bbob_f023_i78_d20,20,inf,12001,1,0.38073284,50,2
maes,periodic_restart,bbob_f023_i79_d20,20,inf,12001,1,0.38117959,50,2
maes,periodic_restart,bbob_f023_i80_d20,20,inf,12001,1,0.37917851,50,2
maes,periodic_restart,bbob_f024_i01_d20,20,inf,12001,1,0.21484978,50,2
maes,periodic_restart,bbob_f024_i02_d20,20,inf,12001,1,0.21647229,50,2
maes,periodic_restart,bbob_f024_i03_d20,20,inf,12001,1,0.21424254,50,2
maes,periodic_restart,bbob_f024_i04_d20,20,inf,12001,1,0.21476498,50,2
maes,periodic_restart,bbob_f024_i05_d20,20,inf,12001,1,0.21399685,50,2
maes,periodic_restart,bbob_f024_i71_d20,20,inf,12001,1,0.21803656,50,2
maes,periodic_restart,bbob_f024_i72_d20,20,inf,12001,1,0.2215559,50,2
maes,periodic_restart,bbob_f024_i73_d20,20,inf,12001,1,0.21753754,50,2
maes,periodic_restart,bbob_f024_i74_d20,20,inf,12001,1,0.21363981,50,2
maes,periodic_restart,bbob_f024_i75_d20,20,inf,12001,1,0.21545368,50,2
maes,periodic_restart,bbob_f024_i76_d20,20,inf,12001,1,0.2190338,50,2
maes,periodic_restart,bbob_f024_i77_d20,20,inf,12001,1,0.21839263,50,2
maes,periodic_restart,bbob_f024_i78_d20,20,inf,12001,1,0.21626622,50,2
maes,periodic_restart,bbob_f024_i79_d20,20,inf,12001,1,0.21610988,50,2
maes,periodic_restart,bbob_f024_i80_d20,20,inf,12001,1,0.21896252,50,2
maes,periodic_restart,bbob_f001_i01_d40,40,inf,15001,1,0.26311485,50,2
maes,periodic_restart,bbob_f001_i02_d40,40,inf,15001,1,0.26356747,50,2
maes,periodic_restart,bbob_f001_i03_d40,40,inf,15001,1,0.26097416,50,2
maes,periodic_restart,bbob_f001_i04_d40,40,inf,15001,1,0.26143691,50,2
maes,periodic_restart,bbob_f001_i05_d40,40,inf,15001,1,0.26240146,50,2
maes,periodic_restart,bbob_f001_i71_d40,40,inf,15001,1,0.26281616,50,2
maes,periodic_restart,bbob_f001_i72_d40,40,inf,15001,1,0.26339259,50,2
maes,periodic_restart,bbob_f001_i73_d40,40,inf,15001,1,0.26679412,50,2
maes,periodic_restart,bbob_f001_i74_d40,40,inf,15001,1,0.26317761,50,2
maes,periodic_restart,bbob_f001_i75_d40,40,inf,15001,1,0.26186165,50,2
maes,periodic_restart,bbob_f001_i76_d40,40,inf,15001,1,0.26354115,50,2
maes,periodic_restart,bbob_f001_i77_d40,40,inf,15001,1,0.26262789,50,2
maes,periodic_restart,bbob_f001_i78_d40,40,inf,15001,1,0.26355705,50,2
maes,periodic_restart,bbob_f001_i79_d40,40,inf,15001,1,0.26372909,50,2
maes,periodic_restart,bbob_f001_i80_d40,40,inf,15001,1,0.26613042,50,2
maes,periodic_restart,bbob_f002_i01_d40,40,inf,15001,1,0.33250915,50,2
maes,periodic_restart,bbob_f002_i02_d40,40,inf,15001,1,0.32982164,50,2
maes,periodic_restart,bbob_f002_i03_d40,40,inf,15001,1,0.33095824,50,2
maes,periodic_restart,bbob_f002_i04_d40,40,inf,15001,1,0.33001619,50,2
maes,periodic_restart,bbob_f002_i05_d40,40,inf,15001,1,0.33163789,50,2
maes,periodic_restart,bbob_f002_i71_d40,40,inf,15001,1,0.32921602,50,2
maes,periodic_restart,bbob_f002_i72_d40,40,inf,15001,1,0.33304088,50,2
maes,periodic_restart,bbob_f002_i73_d40,40,inf,15001,1,0.33250512,50,2
maes,periodic_restart,bbob_f002_i74_d40,40,inf,15001,1,0.33470565,50,2
maes,periodic_restart,bbob_f002_i75_d40,40,inf,15001,1,0.3307802,50,2
maes,periodic_restart,bbob_f002_i76_d40,40,inf,15001,1,0.33080576,50,2
maes,periodic_restart,bbob_f002_i77_d40,40,inf,15001,1,0.32965832,50,2
maes,periodic_restart,bbob_f002_i78_d40,40,inf,15001,1,0.3286652,50,2
maes,periodic_restart,bbob_f002_i79_d40,40,inf,15001,1,0.33033295,50,2
maes,periodic_restart,bbob_f002_i80_d40,40,inf,15001,1,0.32826604,50,2
maes,periodic_restart,bbob_f003_i01_d40,40,inf,15001,1,0.3536239,50,2
maes,periodic_restart,bbob_f003_i02_d40,40,inf,15001,1,0.35770332,50,2
maes,periodic_restart,bbob_f003_i03_d40,40,inf,15001,1,0.35684295,50,2
maes,periodic_restart,bbob_f003_i04_d40,40,inf,15001,1,0.35280674,50,2
maes,periodic_restart,bbob_f003_i05_d40,40,inf,15001,1,0.35153591,50,2
maes,periodic_restart,bbob_f003_i71_d40,40,inf,15001,1,0.35562094,50,2
maes,periodic_restart,bbob_f003_i72_d40,40,inf,15001,1,0.35095746,50,2
maes,periodic_restart,bbob_f003_i73_d40,40,inf,15001,1,0.35276896,50,2
maes,periodic_restart,bbob_f003_i74_d40,40,inf,15001,1,0.34912226,50,2
maes,periodic_restart,bbob_f003_i75_d40,40,inf,15001,1,0.34938288,50,2
maes,periodic_restart,bbob_f003_i76_d40,40,inf,15001,1,0.3491295,50,2
maes,periodic_restart,bbob_f003_i77_d40,40,inf,15001,1,0.34924093,50,2
maes,periodic_restart,bbob_f003_i78_d40,40,inf,15001,1,0.35182681,50,2
maes,periodic_restart,bbob_f003_i79_d40,40,inf,15001,1,0.35148103,50,2
maes,periodic_restart,bbob_f003_i80_d40,40,inf,15001,1,0.3487599,50,2
maes,periodic_restart,bbob_f004_i01_d40,40,inf,15001,1,0.34465503,50,2
maes,periodic_restart,bbob_f004_i02_d40,40,inf,15001,1,0.347432,50,2
maes,periodic_restart,bbob_f004_i03_d40,40,inf,15001,1,0.35345718,50,2
maes,periodic_restart,bbob_f004_i04_d40,40,inf,15001,1,0.34785927,50,2
maes,periodic_restart,bbob_f004_i05_d40,40,inf,15001,1,0.34973487,50,2
maes,periodic_restart,bbob_f004_i71_d40,40,inf,15001,1,0.34968952,50,2
maes,periodic_restart,bbob_f004_i72_d40,40,inf,15001,1,0.34883265,50,2
maes,periodic_restart,bbob_f004_i73_d40,40,inf,15001,1,0.35053199,50,2
maes,periodic_restart,bbob_f004_i74_d40,40,inf,15001,1,0.34598871,50,2
maes,periodic_restart,bbob_f004_i75_d40,40,inf,15001,1,0.34651873,50,2
maes,periodic_restart,bbob_f004_i76_d40,40,inf,15001,1,0.34887207,50,2
maes,periodic_restart,bbob_f004_i77_d40,40,inf,15001,1,0.34952377,50,2
maes,periodic_restart,bbob_f004_i78_d40,40,inf,15001,1,0.3454336,50,2
maes,periodic_restart,bbob_f004_i79_d40,40,inf,15001,1,0.34662808,50,2
maes,periodic_restart,bbob_f004_i80_d40,40,inf,15001,1,0.34466335,50,2
maes,periodic_restart,bbob_f005_i01_d40,40,inf,15001,1,0.26653993,50,2
maes,periodic_restart,bbob_f005_i02_d40,40,inf,15001,1,0.26802116,50,2
maes,periodic_restart,bbob_f005_i03_d40,40,inf,15001,1,0.26806938,50,2
maes,periodic_restart,bbob_f005_i04_d40,40,inf,15001,1,0.26761943,50,2
maes,periodic_restart,bbob_f005_i05_d40,40,inf,15001,1,0.26799906,50,2
maes,periodic_restart,bbob_f005_i71_d40,40,inf,15001,1,0.26846087,50,2
maes,periodic_restart,bbob_f005_i72_d40,40,inf,15001,1,0.268075,50,2
maes,periodic_restart,bbob_f005_i73_d40,40,inf,15001,1,0.26767708,50,2
maes,periodic_restart,bbob_f005_i74_d40,40,inf,15001,1,0.26724272,50,2
maes,periodic_restart,bbob_f005_i75_d40,40,inf,15001,1,0.2683388,50,2
maes,periodic_restart,bbob_f005_i76_d40,40,inf,15001,1,0.26814149,50,2
maes,periodic_restart,bbob_f005_i77_d40,40,inf,15001,1,0.26924191,50,2
maes,periodic_restart,bbob_f005_i78_d40,40,inf,15001,1,0.26768598,50,2
maes,periodic_restart,bbob_f005_i79_d40,40,inf,15001,1,0.27087214,50,2
maes,periodic_restart,bbob_f005_i80_d40,40,inf,15001,1,0.27095016,50,2
maes,periodic_restart,bbob_f006_i01_d40,40,inf,15001,1,0.2857204,50,2
maes,periodic_restart,bbob_f006_i02_d40,40,inf,15001,1,0.28737663,50,2
maes,periodic_restart,bbob_f006_i03_d40,40,inf,15001,1,0.28420409,50,2
maes,periodic_restart,bbob_f006_i04_d40,40,inf,15001,1,0.28575181,50,2
maes,periodic_restart,bbob_f006_i05_d40,40,inf,15001,1,0.28812666,50,2
maes,periodic_restart,bbob_f006_i71_d40,40,inf,15001,1,0.28636549,50,2
maes,periodic_restart,bbob_f006_i72_d40,40,inf,15001,1,0.28467152,50,2
maes,periodic_restart,bbob_f006_i73_d40,40,inf,15001,1,0.28550415,50,2
maes,periodic_restart,bbob_f006_i74_d40,40,inf,15001,1,0.28607719,50,2
maes,periodic_restart,bbob_f006_i75_d40,40,inf,15001,1,0.2865393,50,2
maes,periodic_restart,bbob_f006_i76_d40,40,inf,15001,1,0.28698003,50,2
maes,periodic_restart,bbob_f006_i77_d40,40,inf,15001,1,0.28770061,50,2
maes,periodic_restart,bbob_f006_i78_d40,40,inf,15001,1,0.28503157,50,2
maes,periodic_restart,bbob_f006_i79_d40,40,inf,15001,1,0.29007456,50,2
maes,periodic_restart,bbob_f006_i80_d40,40,inf,15001,1,0.28964825,50,2
maes,periodic_restart,bbob_f007_i01_d40,40,inf,15001,1,0.31381144,50,2
maes,periodic_restart,bbob_f007_i02_d40,40,inf,15001,1,0.31970227,50,2
maes,periodic_restart,bbob_f007_i03_d40,40,inf,15001,1,0.32099172,50,2
maes,periodic_restart,bbob_f007_i04_d40,40,inf,15001,1,0.320505,50,2
maes,periodic_restart,bbob_f007_i05_d40,40,inf,15001,1,0.31355858,50,2
maes,periodic_restart,bbob_f007_i71_d40,40,inf,15001,1,0.31403845,50,2
maes,periodic_restart,bbob_f007_i72_d40,40,inf,15001,1,0.31355995,50,2
maes,periodic_restart,bbob_f007_i73_d40,40,inf,15001,1,0.31488536,50,2
maes,periodic_restart,bbob_f007_i74_d40,40,inf,15001,1,0.31519342,50,2
maes,periodic_restart,bbob_f007_i75_d40,40,inf,15001,1,0.31468978,50,2
maes,periodic_restart,bbob_f007_i76_d40,40,inf,15001,1,0.3165377,50,2
maes,periodic_restart,bbob_f007_i77_d40,40,inf,15001,1,0.31492479,50,2
maes,periodic_restart,bbob_f007_i78_d40,40,inf,15001,1,0.31505944,50,2
maes,periodic_restart,bbob_f007_i79_d40,40,inf,15001,1,0.3141686,50,2
maes,periodic_restart,bbob_f007_i80_d40,40,inf,15001,1,0.31343872,50,2
maes,periodic_restart,bbob_f008_i01_d40,40,inf,15001,1,0.26711086,50,2
maes,periodic_restart,bbob_f008_i02_d40,40,inf,15001,1,0.27366381,50,2
maes,periodic_restart,bbob_f008_i03_d40,40,inf,15001,1,0.27492481,50,2
maes,periodic_restart,bbob_f008_i04_d40,40,inf,15001,1,0.270154,50,2
maes,periodic_restart,bbob_f008_i05_d40,40,inf,15001,1,0.26752396,50,2
maes,periodic_restart,bbob_f008_i71_d40,40,inf,15001,1,0.26547487,50,2
maes,periodic_restart,bbob_f008_i72_d40,40,inf,15001,1,0.26419748,50,2
maes,periodic_restart,bbob_f008_i73_d40,40,inf,15001,1,0.26535442,50,2
maes,periodic_restart,bbob_f008_i74_d40,40,inf,15001,1,0.26551547,50,2
maes,periodic_restart,bbob_f008_i75_d40,40,inf,15001,1,0.26722504,50,2
maes,periodic_restart,bbob_f008_i76_d40,40,inf,15001,1,0.26661332,50,2
maes,periodic_restart,bbob_f008_i77_d40,40,inf,15001,1,0.2677509,50,2
maes,periodic_restart,bbob_f008_i78_d40,40,inf,15001,1,0.26615977,50,2
maes,periodic_restart,bbob_f008_i79_d40,40,inf,15001,1,0.26961609,50,2
maes,periodic_restart,bbob_f008_i80_d40,40,inf,15001,1,0.27013146,50,2
maes,periodic_restart,bbob_f009_i01_d40,40,inf,15001,1,0.27521485,50,2
maes,periodic_restart,bbob_f009_i02_d40,40,inf,15001,1,0.27723727,50,2
maes,periodic_restart,bbob_f009_i03_d40,40,inf,15001,1,0.27319308,50,2
maes,periodic_restart,bbob_f009_i04_d40,40,inf,15001,1,0.2734869,50,2
maes,periodic_restart,bbob_f009_i05_d40,40,inf,15001,1,0.27411549,50,2
maes,periodic_restart,bbob_f009_i71_d40,40,inf,15001,1,0.27409137,50,2
maes,periodic_restart,bbob_f009_i72_d40,40,inf,15001,1,0.27554372,50,2
maes,periodic_restart,bbob_f009_i73_d40,40,inf,15001,1,0.27334555,50,2
maes,periodic_restart,bbob_f009_i74_d40,40,inf,15001,1,0.27418895,50,2
maes,periodic_restart,bbob_f009_i75_d40,40,inf,15001,1,0.2763126,50,2
maes,periodic_restart,bbob_f009_i76_d40,40,inf,15001,1,0.27465805,50,2
maes,periodic_restart,bbob_f009_i77_d40,40,inf,15001,1,0.27238588,50,2
maes,periodic_restart,bbob_f009_i78_d40,40,inf,15001,1,0.27243431,50,2
maes,periodic_restart,bbob_f009_i79_d40,40,inf,15001,1,0.27442026,50,2
maes,periodic_restart,bbob_f009_i80_d40,40,inf,15001,1,0.27339447,50,2
maes,periodic_restart,bbob_f010_i01_d40,40,inf,15001,1,0.34251835,50,2
maes,periodic_restart,bbob_f010_i02_d40,40,inf,15001,1,0.34247743,50,2
maes,periodic_restart,bbob_f010_i03_d40,40,inf,15001,1,0.34310158,50,2
maes,periodic_restart,bbob_f010_i04_d40,40,inf,15001,1,0.34090158,50,2
maes,periodic_restart,bbob_f010_i05_d40,40,inf,15001,1,0.34234592,50,2
maes,periodic_restart,bbob_f010_i71_d40,40,inf,15001,1,0.34059021,50,2
maes,periodic_restart,bbob_f010_i72_d40,40,inf,15001,1,0.34775694,50,2
maes,periodic_restart,bbob_f010_i73_d40,40,inf,15001,1,0.38398701,50,2
maes,periodic_restart,bbob_f010_i74_d40,40,inf,15001,1,0.38126974,50,2
maes,periodic_restart,bbob_f010_i75_d40,40,inf,15001,1,0.35842838,50,2
maes,periodic_restart,bbob_f010_i76_d40,40,inf,15001,1,0.34601458,50,2
maes,periodic_restart,bbob_f010_i77_d40,40,inf,15001,1,0.34276044,50,2
maes,periodic_restart,bbob_f010_i78_d40,40,inf,15001,1,0.34512563,50,2
maes,periodic_restart,bbob_f010_i79_d40,40,inf,15001,1,0.34421267,50,2
maes,periodic_restart,bbob_f010_i80_d40,40,inf,15001,1,0.37337139,50,2
maes,periodic_restart,bbob_f011_i01_d40,40,inf,15001,1,0.35976078,50,2
maes,periodic_restart,bbob_f011_i02_d40,40,inf,15001,1,0.36349615,50,2
maes,periodic_restart,bbob_f011_i03_d40,40,inf,15001,1,0.33724867,50,2
maes,periodic_restart,bbob_f011_i04_d40,40,inf,15001,1,0.34430204,50,2
maes,periodic_restart,bbob_f011_i05_d40,40,inf,15001,1,0.35496621,50,2
maes,periodic_restart,bbob_f011_i71_d40,40,inf,15001,1,0.35261812,50,2
maes,periodic_restart,bbob_f011_i72_d40,40,inf,15001,1,0.34767187,50,2
maes,periodic_restart,bbob_f011_i73_d40,40,inf,15001,1,0.34932739,50,2
maes,periodic_restart,bbob_f011_i74_d40,40,inf,15001,1,0.35296089,50,2
maes,periodic_restart,bbob_f011_i75_d40,40,inf,15001,1,0.34309418,50,2
maes,periodic_restart,bbob_f011_i76_d40,40,inf,15001,1,0.33413271,50,2
maes,periodic_restart,bbob_f011_i77_d40,40,inf,15001,1,0.33625656,50,2
maes,periodic_restart,bbob_f011_i78_d40,40,inf,15001,1,0.33236335,50,2
maes,periodic_restart,bbob_f011_i79_d40,40,inf,15001,1,0.36279172,50,2
maes,periodic_restart,bbob_f011_i80_d40,40,inf,15001,1,0.351522,50,2
maes,periodic_restart,bbob_f012_i01_d40,40,inf,15001,1,0.31513106,50,2
maes,periodic_restart,bbob_f012_i02_d40,40,inf,15001,1,0.3067695,50,2
maes,periodic_restart,bbob_f012_i03_d40,40,inf,15001,1,0.30424582,50,2
maes,periodic_restart,bbob_f012_i04_d40,40,inf,15001,1,0.30057508,50,2
maes,periodic_restart,bbob_f012_i05_d40,40,inf,15001,1,0.30183031,50,2
maes,periodic_restart,bbob_f012_i71_d40,40,inf,15001,1,0.30216168,50,2
maes,periodic_restart,bbob_f012_i72_d40,40,inf,15001,1,0.30374465,50,2
maes,periodic_restart,bbob_f012_i73_d40,40,inf,15001,1,0.30147643,50,2
maes,periodic_restart,bbob_f012_i74_d40,40,inf,15001,1,0.30678068,50,2
maes,periodic_restart,bbob_f012_i75_d40,40,inf,15001,1,0.30525,50,2
maes,periodic_restart,bbob_f012_i76_d40,40,inf,15001,1,0.30296748,50,2
maes,periodic_restart,bbob_f012_i77_d40,40,inf,15001,1,0.30389199,50,2
maes,periodic_restart,bbob_f012_i78_d40,40,inf,15001,1,0.3024342,50,2
maes,periodic_restart,bbob_f012_i79_d40,40,inf,15001,1,0.30127027,50,2
maes,periodic_restart,bbob_f012_i80_d40,40,inf,15001,1,0.3136917,50,2
maes,periodic_restart,bbob_f013_i01_d40,40,inf,15001,1,0.28682635,50,2
maes,periodic_restart,bbob_f013_i02_d40,40,inf,15001,1,0.28437302,50,2
maes,periodic_restart,bbob_f013_i03_d40,40,inf,15001,1,0.28322699,50,2
maes,periodic_restart,bbob_f013_i04_d40,40,inf,15001,1,0.28384424,50,2
maes,periodic_restart,bbob_f013_i05_d40,40,inf,15001,1,0.27657404,50,2
maes,periodic_restart,bbob_f013_i71_d40,40,inf,15001,1,0.28127174,50,2
maes,periodic_restart,bbob_f013_i72_d40,40,inf,15001,1,0.28424466,50,2
maes,periodic_restart,bbob_f013_i73_d40,40,inf,15001,1,0.29281082,50,2
maes,periodic_restart,bbob_f013_i74_d40,40,inf,15001,1,0.29374574,50,2
maes,periodic_restart,bbob_f013_i75_d40,40,inf,15001,1,0.28323398,50,2
maes,periodic_restart,bbob_f013_i76_d40,40,inf,15001,1,0.27912549,50,2
maes,periodic_restart,bbob_f013_i77_d40,40,inf,15001,1,0.27776352,50,2
maes,periodic_restart,bbob_f013_i78_d40,40,inf,15001,1,0.27853579,50,2
maes,periodic_restart,bbob_f013_i79_d40,40,inf,15001,1,0.27962754,50,2
maes,periodic_restart,bbob_f013_i80_d40,40,inf,15001,1,0.27916056,50,2
maes,periodic_restart,bbob_f014_i01_d40,40,inf,15001,1,0.29931081,50,2
maes,periodic_restart,bbob_f014_i02_d40,40,inf,15001,1,0.29213089,50,2
maes,periodic_restart,bbob_f014_i03_d40,40,inf,15001,1,0.32152055,50,2
maes,periodic_restart,bbob_f014_i04_d40,40,inf,15001,1,0.32081856,50,2
maes,periodic_restart,bbob_f014_i05_d40,40,inf,15001,1,0.30838077,50,2
maes,periodic_restart,bbob_f014_i71_d40,40,inf,15001,1,0.28799111,50,2
maes,periodic_restart,bbob_f014_i72_d40,40,inf,15001,1,0.28864412,50,2
maes,periodic_restart,bbob_f014_i73_d40,40,inf,15001,1,0.30066283,50,2
maes,periodic_restart,bbob_f014_i74_d40,40,inf,15001,1,0.30526302,50,2
maes,periodic_restart,bbob_f014_i75_d40,40,inf,15001,1,0.31824639,50,2
maes,periodic_restart,bbob_f014_i76_d40,40,inf,15001,1,0.32631653,50,2
maes,periodic_restart,bbob_f014_i77_d40,40,inf,15001,1,0.3098441,50,2
maes,periodic_restart,bbob_f014_i78_d40,40,inf,15001,1,0.30543204,50,2
maes,periodic_restart,bbob_f014_i79_d40,40,inf,15001,1,0.28974683,50,2
maes,periodic_restart,bbob_f014_i80_d40,40,inf,15001,1,0.29203866,50,2
maes,periodic_restart,bbob_f015_i01_d40,40,inf,15001,1,0.41428256,50,2
maes,periodic_restart,bbob_f015_i02_d40,40,inf,15001,1,0.42896713,50,2
maes,periodic_restart,bbob_f015_i03_d40,40,inf,15001,1,0.43163425,50,2
maes,periodic_restart,bbob_f015_i04_d40,40,inf,15001,1,0.43285909,50,2
maes,periodic_restart,bbob_f015_i05_d40,40,inf,15001,1,0.3896862,50,2
maes,periodic_restart,bbob_f015_i71_d40,40,inf,15001,1,0.39149716,50,2
maes,periodic_restart,bbob_f015_i72_d40,40,inf,15001,1,0.42215911,50,2
maes,periodic_restart,bbob_f015_i73_d40,40,inf,15001,1,0.40095858,50,2
maes,periodic_restart,bbob_f015_i74_d40,40,inf,15001,1,0.42215238,50,2
maes,periodic_restart,bbob_f015_i75_d40,40,inf,15001,1,0.40434892,50,2
maes,periodic_restart,bbob_f015_i76_d40,40,inf,15001,1,0.42153738,50,2
maes,periodic_restart,bbob_f015_i77_d40,40,inf,15001,1,0.41785627,50,2
maes,periodic_restart,bbob_f015_i78_d40,40,inf,15001,1,0.38692925,50,2
maes,periodic_restart,bbob_f015_i79_d40,40,inf,15001,1,0.40721245,50,2
maes,periodic_restart,bbob_f015_i80_d40,40,inf,15001,1,0.3982778,50,2
maes,periodic_restart,bbob_f016_i01_d40,40,inf,15001,1,0.50129995,50,2
maes,periodic_restart,bbob_f016_i02_d40,40,inf,15001,1,0.51077876,50,2
