optimizer,wrapper,problem_id,dimension,best_fitness,evaluations,sweep,time_one_iteration
cmaes,dummy,bbob_f006_i72_d02,2,30.85,6001,1,0.15152747
cmaes,dummy,bbob_f006_i73_d02,2,-12.55,6001,1,0.14890644
cmaes,dummy,bbob_f006_i74_d02,2,538.39,6001,1,0.1487891
cmaes,dummy,bbob_f006_i75_d02,2,-105.56,6001,1,0.14711842
cmaes,dummy,bbob_f006_i76_d02,2,98.03,6001,1,0.14901569
cmaes,dummy,bbob_f006_i77_d02,2,1000.0,6001,1,0.14893486
cmaes,dummy,bbob_f006_i78_d02,2,1.49,6001,1,0.15091691
cmaes,dummy,bbob_f006_i79_d02,2,596.35,6001,1,0.14766643
cmaes,dummy,bbob_f006_i80_d02,2,-118.97,6001,1,0.14577213
cmaes,dummy,bbob_f007_i01_d02,2,94.62349805255674,6001,1,0.14459669
cmaes,dummy,bbob_f007_i02_d02,2,35.35,6001,1,0.14426197
cmaes,dummy,bbob_f007_i03_d02,2,8.471505258401967,6001,1,0.14320347
cmaes,dummy,bbob_f007_i04_d02,2,22.51298212347685,6001,1,0.14398835
cmaes,dummy,bbob_f007_i05_d02,2,64.80614125783579,6001,1,0.14306308
cmaes,dummy,bbob_f007_i71_d02,2,-991.6438199330682,6001,1,0.14276799
cmaes,dummy,bbob_f007_i72_d02,2,164.07,6001,1,0.14485258
cmaes,dummy,bbob_f007_i73_d02,2,-165.55950831958634,6001,1,0.14340797
cmaes,dummy,bbob_f007_i74_d02,2,92.8577510885619,6001,1,0.143846
cmaes,dummy,bbob_f007_i75_d02,2,-367.92,6001,1,0.14309899
cmaes,dummy,bbob_f007_i76_d02,2,49.5,6001,1,0.14473967
cmaes,dummy,bbob_f007_i77_d02,2,-11.062458001682797,6001,1,0.14550421
cmaes,dummy,bbob_f007_i78_d02,2,63.879569094123454,6001,1,0.14619874
cmaes,dummy,bbob_f007_i79_d02,2,700.1070280136286,6001,1,0.14811169
cmaes,dummy,bbob_f007_i80_d02,2,1001.0579763528203,6001,1,0.15064557
cmaes,dummy,bbob_f008_i01_d02,2,149.15,6001,1,0.15475797
cmaes,dummy,bbob_f008_i02_d02,2,-1000.0,6001,1,0.15067381
cmaes,dummy,bbob_f008_i03_d02,2,98.62,6001,1,0.14963045
cmaes,dummy,bbob_f008_i04_d02,2,-47.15,6001,1,0.15068312
cmaes,dummy,bbob_f008_i05_d02,2,37.52,6001,1,0.15049517
cmaes,dummy,bbob_f008_i71_d02,2,6.74,6001,1,0.15109629
cmaes,dummy,bbob_f008_i72_d02,2,-189.79,6001,1,0.14935276
cmaes,dummy,bbob_f008_i73_d02,2,-27.74,6001,1,0.14871174
cmaes,dummy,bbob_f008_i74_d02,2,6.93,6001,1,0.14813316
cmaes,dummy,bbob_f008_i75_d02,2,-44.56,6001,1,0.14921577
cmaes,dummy,bbob_f008_i76_d02,2,1000.0,6001,1,0.14936563
cmaes,dummy,bbob_f008_i77_d02,2,-679.71,6001,1,0.14846505
cmaes,dummy,bbob_f008_i78_d02,2,1000.0,6001,1,0.14962062
cmaes,dummy,bbob_f008_i79_d02,2,10.07,6001,1,0.15116917
cmaes,dummy,bbob_f008_i80_d02,2,-7.54,6001,1,0.15331504
cmaes,dummy,bbob_f009_i01_d02,2,123.83,6001,1,0.15545518
cmaes,dummy,bbob_f009_i02_d02,2,47.51,6001,1,0.15166756
cmaes,dummy,bbob_f009_i03_d02,2,55.34,6001,1,0.14917873
cmaes,dummy,bbob_f009_i04_d02,2,-90.33,6001,1,0.1470659
cmaes,dummy,bbob_f009_i05_d02,2,65.61,6001,1,0.15670649
cmaes,dummy,bbob_f009_i71_d02,2,934.82,6001,1,0.14851814
cmaes,dummy,bbob_f009_i72_d02,2,-63.71,6001,1,0.14854119
cmaes,dummy,bbob_f009_i73_d02,2,1000.0,6001,1,0.14818637
cmaes,dummy,bbob_f009_i74_d02,2,31.97,6001,1,0.14588808
cmaes,dummy,bbob_f009_i75_d02,2,58.19,6001,1,0.14662435
cmaes,dummy,bbob_f009_i76_d02,2,-4.84,6001,1,0.14769005
cmaes,dummy,bbob_f009_i77_d02,2,-63.37,6001,1,0.14671274
cmaes,dummy,bbob_f009_i78_d02,2,2.75,6001,1,0.147212
cmaes,dummy,bbob_f009_i79_d02,2,-46.81,6001,1,0.14622262
cmaes,dummy,bbob_f009_i80_d02,2,61.34,6001,1,0.14680214
cmaes,dummy,bbob_f010_i01_d02,2,-54.94,6001,1,0.15015568
cmaes,dummy,bbob_f010_i02_d02,2,59.13,6001,1,0.15058997
cmaes,dummy,bbob_f010_i03_d02,2,-491.53,6001,1,0.15311801
cmaes,dummy,bbob_f010_i04_d02,2,-170.2,6001,1,0.15306865
cmaes,dummy,bbob_f010_i05_d02,2,-469.75,6001,1,0.16051747
cmaes,dummy,bbob_f010_i71_d02,2,-51.91,6001,1,0.15075162
cmaes,dummy,bbob_f010_i72_d02,2,48.08,6001,1,0.15094636
cmaes,dummy,bbob_f010_i73_d02,2,30.58,6001,1,0.15103068
cmaes,dummy,bbob_f010_i74_d02,2,1000.0,6001,1,0.16305671
cmaes,dummy,bbob_f010_i75_d02,2,-42.36,6001,1,0.15819109
cmaes,dummy,bbob_f010_i76_d02,2,-71.87,6001,1,0.15753313
cmaes,dummy,bbob_f010_i77_d02,2,-16.5,6001,1,0.15288284
cmaes,dummy,bbob_f010_i78_d02,2,1000.0,6001,1,0.15246514
cmaes,dummy,bbob_f010_i79_d02,2,-1000.0,6001,1,0.15318487
cmaes,dummy,bbob_f010_i80_d02,2,-152.74,6001,1,0.15259963
cmaes,dummy,bbob_f011_i01_d02,2,76.27,6001,1,0.15310654
cmaes,dummy,bbob_f011_i02_d02,2,-22.55,6001,1,0.15082252
cmaes,dummy,bbob_f011_i03_d02,2,13.66,6001,1,0.15357032
cmaes,dummy,bbob_f011_i04_d02,2,937.84,6001,1,0.14852031
cmaes,dummy,bbob_f011_i05_d02,2,-78.72,6001,1,0.15017132
cmaes,dummy,bbob_f011_i71_d02,2,-41.51,6001,1,0.14567651
cmaes,dummy,bbob_f011_i72_d02,2,132.07,6001,1,0.14992064
cmaes,dummy,bbob_f011_i73_d02,2,97.25,6001,1,0.14817475
cmaes,dummy,bbob_f011_i74_d02,2,-20.33,6001,1,0.1507248
cmaes,dummy,bbob_f011_i75_d02,2,94.31,6001,1,0.15777696
cmaes,dummy,bbob_f011_i76_d02,2,-143.69,6001,1,0.15078497
cmaes,dummy,bbob_f011_i77_d02,2,-353.38,6001,1,0.14826323
cmaes,dummy,bbob_f011_i78_d02,2,-2.91,6001,1,0.14981421
cmaes,dummy,bbob_f011_i79_d02,2,-2.97,6001,1,0.15225822
cmaes,dummy,bbob_f011_i80_d02,2,299.63,6001,1,0.14785265
cmaes,dummy,bbob_f012_i01_d02,2,-621.11,6001,1,0.14623397
cmaes,dummy,bbob_f012_i02_d02,2,-254.81997961202782,6001,1,0.15421598
cmaes,dummy,bbob_f012_i03_d02,2,56.61,6001,1,0.14782165
cmaes,dummy,bbob_f012_i04_d02,2,-18.1,6001,1,0.15014372
cmaes,dummy,bbob_f012_i05_d02,2,37.770000602892665,6001,1,0.15451938
cmaes,dummy,bbob_f012_i71_d02,2,-632.55,6001,1,0.14971643
cmaes,dummy,bbob_f012_i72_d02,2,-85.3,6001,1,0.14916788
cmaes,dummy,bbob_f012_i73_d02,2,171.95,6001,1,0.14808904
cmaes,dummy,bbob_f012_i74_d02,2,68.16,6001,1,0.15083628
cmaes,dummy,bbob_f012_i75_d02,2,1000.0,6001,1,0.15132974
cmaes,dummy,bbob_f012_i76_d02,2,-68.36999999999807,6001,1,0.15368787
cmaes,dummy,bbob_f012_i77_d02,2,-55.48,6001,1,0.14630849
cmaes,dummy,bbob_f012_i78_d02,2,-53.49,6001,1,0.14505327
cmaes,dummy,bbob_f012_i79_d02,2,117.27,6001,1,0.14376926
cmaes,dummy,bbob_f012_i80_d02,2,77.89,6001,1,0.14519261
cmaes,dummy,bbob_f013_i01_d02,2,29.970000000000883,2179,1,0.14540657
cmaes,dummy,bbob_f013_i02_d02,2,-51.71,6001,1,0.14435057
cmaes,dummy,bbob_f013_i03_d02,2,-279.95,2989,1,0.14288837
cmaes,dummy,bbob_f013_i04_d02,2,931.99,6001,1,0.14321905
cmaes,dummy,bbob_f013_i05_d02,2,113.31,6001,1,0.14360625
cmaes,dummy,bbob_f013_i71_d02,2,28.49000000000001,1873,1,0.14364987
cmaes,dummy,bbob_f013_i72_d02,2,-740.58,2011,1,0.14503128
cmaes,dummy,bbob_f013_i73_d02,2,-51.77,6001,1,0.14714606
cmaes,dummy,bbob_f013_i74_d02,2,-222.97999999999996,6001,1,0.14908015
cmaes,dummy,bbob_f013_i75_d02,2,5.86,6001,1,0.1448335
cmaes,dummy,bbob_f013_i76_d02,2,204.86,2149,1,0.1444538
cmaes,dummy,bbob_f013_i77_d02,2,115.49,6001,1,0.14543919
cmaes,dummy,bbob_f013_i78_d02,2,195.05,2461,1,0.14381939
cmaes,dummy,bbob_f013_i79_d02,2,-214.47999999999988,6001,1,0.14472148
cmaes,dummy,bbob_f013_i80_d02,2,-45.9,6001,1,0.14270883
cmaes,dummy,bbob_f014_i01_d02,2,-52.349999999999994,2113,1,0.14334229
cmaes,dummy,bbob_f014_i02_d02,2,-179.54,6001,1,0.145441
cmaes,dummy,bbob_f014_i03_d02,2,77.31000000000002,6001,1,0.14676815
cmaes,dummy,bbob_f014_i04_d02,2,39.92,2263,1,0.14550619
cmaes,dummy,bbob_f014_i05_d02,2,-56.609999999999985,1759,1,0.14652106
cmaes,dummy,bbob_f014_i71_d02,2,32.7,6001,1,0.14289374
cmaes,dummy,bbob_f014_i72_d02,2,-39.42999999999999,6001,1,0.14333673
cmaes,dummy,bbob_f014_i73_d02,2,419.72,6001,1,0.14325523
cmaes,dummy,bbob_f014_i74_d02,2,7.640000000000002,3397,1,0.15296924
cmaes,dummy,bbob_f014_i75_d02,2,-127.68,1855,1,0.1463416
cmaes,dummy,bbob_f014_i76_d02,2,-36.49999999999999,1885,1,0.14216727
cmaes,dummy,bbob_f014_i77_d02,2,172.87000000000026,6001,1,0.14616846
cmaes,dummy,bbob_f014_i78_d02,2,157.72000000000008,6001,1,0.15071424
cmaes,dummy,bbob_f014_i79_d02,2,28.190000000000005,6001,1,0.14804127
cmaes,dummy,bbob_f014_i80_d02,2,-99.24999999999993,6001,1,0.14919529
cmaes,dummy,bbob_f015_i01_d02,2,1003.9798311905541,6001,1,0.15341082
cmaes,dummy,bbob_f015_i02_d02,2,71.0249590570933,6001,1,0.15039837
cmaes,dummy,bbob_f015_i03_d02,2,-48.22,6001,1,0.15207336
cmaes,dummy,bbob_f015_i04_d02,2,25.47,6001,1,0.1525651
cmaes,dummy,bbob_f015_i05_d02,2,-80.91092501698438,6001,1,0.15497281
cmaes,dummy,bbob_f015_i71_d02,2,-340.1955675679589,6001,1,0.15034648
cmaes,dummy,bbob_f015_i72_d02,2,88.1549590570933,6001,1,0.15028578
cmaes,dummy,bbob_f015_i73_d02,2,-34.75,6001,1,0.15116143
cmaes,dummy,bbob_f015_i74_d02,2,-407.09823481756257,6001,1,0.14919458
cmaes,dummy,bbob_f015_i75_d02,2,-84.19831549868815,6001,1,0.15267098
cmaes,dummy,bbob_f015_i76_d02,2,-208.68758537211104,6001,1,0.15198526
cmaes,dummy,bbob_f015_i77_d02,2,-52.50008188581342,6001,1,0.15038271
cmaes,dummy,bbob_f015_i78_d02,2,56.18369145974906,6001,1,0.15576606
cmaes,dummy,bbob_f015_i79_d02,2,-364.13,6001,1,0.14960518
cmaes,dummy,bbob_f015_i80_d02,2,160.43987260554394,6001,1,0.14946883
cmaes,dummy,bbob_f016_i01_d02,2,71.35035643242641,6001,1,0.15092021
cmaes,dummy,bbob_f016_i02_d02,2,-355.22,6001,1,0.15219171
cmaes,dummy,bbob_f016_i03_d02,2,100.21338848701376,6001,1,0.15237936
cmaes,dummy,bbob_f016_i04_d02,2,-517.91,6001,1,0.1532477
cmaes,dummy,bbob_f016_i05_d02,2,-30.470681603370366,6001,1,0.1527334
cmaes,dummy,bbob_f016_i71_d02,2,66.26045995625859,6001,1,0.15247751
cmaes,dummy,bbob_f016_i72_d02,2,-133.72368364226207,6001,1,0.1568151
cmaes,dummy,bbob_f016_i73_d02,2,732.629120474794,6001,1,0.15403635
cmaes,dummy,bbob_f016_i74_d02,2,81.68958016027223,6001,1,0.15228962
cmaes,dummy,bbob_f016_i75_d02,2,-49.13,6001,1,0.15106118
cmaes,dummy,bbob_f016_i76_d02,2,-124.72759797941353,6001,1,0.16269963
cmaes,dummy,bbob_f016_i77_d02,2,109.57,6001,1,0.15155108
cmaes,dummy,bbob_f016_i78_d02,2,78.38926181544522,6001,1,0.15382801
cmaes,dummy,bbob_f016_i79_d02,2,114.09,6001,1,0.15276892
cmaes,dummy,bbob_f016_i80_d02,2,-544.59,6001,1,0.15485394
cmaes,dummy,bbob_f017_i01_d02,2,-14.503097995465662,6001,1,0.14964774
cmaes,dummy,bbob_f017_i02_d02,2,18.849918370939253,6001,1,0.14775295
cmaes,dummy,bbob_f017_i03_d02,2,289.99666908004684,6001,1,0.15102077
cmaes,dummy,bbob_f017_i04_d02,2,37.393084388885754,6001,1,0.14730526
cmaes,dummy,bbob_f017_i05_d02,2,-146.85008241143072,6001,1,0.14656891
cmaes,dummy,bbob_f017_i71_d02,2,491.2682696405957,6001,1,0.14761517
cmaes,dummy,bbob_f017_i72_d02,2,-36.45992847225053,6001,1,0.14710899
cmaes,dummy,bbob_f017_i73_d02,2,72.0728957709062,6001,1,0.14612944
cmaes,dummy,bbob_f017_i74_d02,2,-11.736147980218504,6001,1,0.14834965
cmaes,dummy,bbob_f017_i75_d02,2,373.1634588550217,6001,1,0.14842733
cmaes,dummy,bbob_f017_i76_d02,2,47.39000437991031,6001,1,0.14899605
cmaes,dummy,bbob_f017_i77_d02,2,-331.2604586697793,6001,1,0.14869527
cmaes,dummy,bbob_f017_i78_d02,2,92.40888954470852,6001,1,0.14755491
cmaes,dummy,bbob_f017_i79_d02,2,741.9782696405956,6001,1,0.14782502
cmaes,dummy,bbob_f017_i80_d02,2,41.71909924948958,6001,1,0.1497967
cmaes,dummy,bbob_f018_i01_d02,2,2656.30351225334,6001,1,0.1427752
cmaes,dummy,bbob_f018_i02_d02,2,23.086458189317746,6001,1,0.14599927
cmaes,dummy,bbob_f018_i03_d02,2,273.7411618829362,6001,1,0.14686065
cmaes,dummy,bbob_f018_i04_d02,2,529.9761741403867,6001,1,0.14750954
cmaes,dummy,bbob_f018_i05_d02,2,-146.87443884569228,6001,1,0.14952777
cmaes,dummy,bbob_f018_i71_d02,2,481.95313580504427,6001,1,0.15482067
cmaes,dummy,bbob_f018_i72_d02,2,125.61923396820043,6001,1,0.14837976
cmaes,dummy,bbob_f018_i73_d02,2,116.77505268669559,6001,1,0.14875205
cmaes,dummy,bbob_f018_i74_d02,2,-31.22443884569228,6001,1,0.15004458
cmaes,dummy,bbob_f018_i75_d02,2,370.5426248010125,6001,1,0.1547531
cmaes,dummy,bbob_f018_i76_d02,2,47.67032187617212,6001,1,0.15852818
cmaes,dummy,bbob_f018_i77_d02,2,-341.50015273589145,6001,1,0.14947983
cmaes,dummy,bbob_f018_i78_d02,2,96.06345885502166,6001,1,0.14954149
cmaes,dummy,bbob_f018_i79_d02,2,746.4652497851351,6001,1,0.15201548
cmaes,dummy,bbob_f018_i80_d02,2,103.31026400101261,6001,1,0.158706
cmaes,dummy,bbob_f019_i01_d02,2,-102.49774811119937,6001,1,0.14901865
cmaes,dummy,bbob_f019_i02_d02,2,72.55830823598335,6001,1,0.14719082
cmaes,dummy,bbob_f019_i03_d02,2,214.16740685635125,6001,1,0.14912396
cmaes,dummy,bbob_f019_i04_d02,2,-58.19181994685465,6001,1,0.14994601
cmaes,dummy,bbob_f019_i05_d02,2,-613.0642923492321,6001,1,0.15070689
cmaes,dummy,bbob_f019_i71_d02,2,63.66567602384509,6001,1,0.14939912
cmaes,dummy,bbob_f019_i72_d02,2,-84.51701444834544,6001,1,0.14939234
cmaes,dummy,bbob_f019_i73_d02,2,-12.252833203784036,6001,1,0.15181146
cmaes,dummy,bbob_f019_i74_d02,2,-27.793259338433288,6001,1,0.15163355
cmaes,dummy,bbob_f019_i75_d02,2,-999.9823414342039,6001,1,0.15086035
cmaes,dummy,bbob_f019_i76_d02,2,-924.2440274762986,6001,1,0.14786308
cmaes,dummy,bbob_f019_i77_d02,2,-3.988259244868967,6001,1,0.14837716
cmaes,dummy,bbob_f019_i78_d02,2,-999.5283804451188,6001,1,0.14926949
cmaes,dummy,bbob_f019_i79_d02,2,28.815707650767948,6001,1,0.14596817
cmaes,dummy,bbob_f019_i80_d02,2,35.449036241893864,6001,1,0.14345074
cmaes,dummy,bbob_f020_i01_d02,2,-545.4476393608641,6001,1,0.14980133
cmaes,dummy,bbob_f020_i02_d02,2,1001.1843833461444,6001,1,0.15393194
cmaes,dummy,bbob_f020_i03_d02,2,209.8605335687926,6001,1,0.15796388
cmaes,dummy,bbob_f020_i04_d02,2,-144.7180142963557,6001,1,0.15151523
cmaes,dummy,bbob_f020_i05_d02,2,-5.2143016530471336,6001,1,0.14968095
cmaes,dummy,bbob_f020_i71_d02,2,-134.6872747581352,6001,1,0.15051282
cmaes,dummy,bbob_f020_i72_d02,2,366.75,6001,1,0.15044568
cmaes,dummy,bbob_f020_i73_d02,2,-247.60430165304714,6001,1,0.15067564
cmaes,dummy,bbob_f020_i74_d02,2,-67.86,6001,1,0.15146866
cmaes,dummy,bbob_f020_i75_d02,2,-22.69780832692781,6001,1,0.15219336
cmaes,dummy,bbob_f020_i76_d02,2,-9.159610378730157,6001,1,0.15350189
cmaes,dummy,bbob_f020_i77_d02,2,181.4505335687926,6001,1,0.15205239
cmaes,dummy,bbob_f020_i78_d02,2,84.3521916730722,6001,1,0.15063043
cmaes,dummy,bbob_f020_i79_d02,2,-389.01,6001,1,0.15191275
cmaes,dummy,bbob_f020_i80_d02,2,-145.36349895696395,6001,1,0.15167157
cmaes,dummy,bbob_f021_i01_d02,2,43.252973858406804,6001,1,0.15343952
cmaes,dummy,bbob_f021_i02_d02,2,-1.6,6001,1,0.15308823
cmaes,dummy,bbob_f021_i03_d02,2,-369.2769901426639,6001,1,0.15437958
cmaes,dummy,bbob_f021_i04_d02,2,-30.44136507197977,6001,1,0.15345186
cmaes,dummy,bbob_f021_i05_d02,2,515.4,6001,1,0.15149578
cmaes,dummy,bbob_f021_i71_d02,2,-85.58814308880824,6001,1,0.15715758
cmaes,dummy,bbob_f021_i72_d02,2,25.877835367632446,6001,1,0.1557325
cmaes,dummy,bbob_f021_i73_d02,2,-21.446990142663935,6001,1,0.15545072
cmaes,dummy,bbob_f021_i74_d02,2,-332.37,6001,1,0.16091129
cmaes,dummy,bbob_f021_i75_d02,2,-118.41627787285897,6001,1,0.16126748
cmaes,dummy,bbob_f021_i76_d02,2,-151.53419537591986,6001,1,0.15129255
cmaes,dummy,bbob_f021_i77_d02,2,-48.6,6001,1,0.15739756
cmaes,dummy,bbob_f021_i78_d02,2,28.945255535304284,6001,1,0.15378399
cmaes,dummy,bbob_f021_i79_d02,2,31.867740495873914,6001,1,0.15451724
cmaes,dummy,bbob_f021_i80_d02,2,-19.83,6001,1,0.15102653
cmaes,dummy,bbob_f022_i01_d02,2,-996.2797417791473,6001,1,0.14978329
cmaes,dummy,bbob_f022_i02_d02,2,1018.2882924492645,6001,1,0.15244492
cmaes,dummy,bbob_f022_i03_d02,2,-34.54515847099208,6001,1,0.14655728
cmaes,dummy,bbob_f022_i04_d02,2,299.6849988595233,6001,1,0.15211168
cmaes,dummy,bbob_f022_i05_d02,2,56.632737456429815,6001,1,0.14977718
cmaes,dummy,bbob_f022_i71_d02,2,159.9816291936266,6001,1,0.15014698
cmaes,dummy,bbob_f022_i72_d02,2,99.8,6001,1,0.14532856
cmaes,dummy,bbob_f022_i73_d02,2,-118.71814308880823,6001,1,0.14596733
cmaes,dummy,bbob_f022_i74_d02,2,36.246950793170015,6001,1,0.15255987
cmaes,dummy,bbob_f022_i75_d02,2,21.37,6001,1,0.14746338
cmaes,dummy,bbob_f022_i76_d02,2,21.792737456429812,6001,1,0.14740199
cmaes,dummy,bbob_f022_i77_d02,2,1005.0627374564298,6001,1,0.14888749
cmaes,dummy,bbob_f022_i78_d02,2,-106.0050011404767,6001,1,0.14953869
cmaes,dummy,bbob_f022_i79_d02,2,-302.59,6001,1,0.1484597
cmaes,dummy,bbob_f022_i80_d02,2,-288.2617075507355,6001,1,0.14833967
cmaes,dummy,bbob_f023_i01_d02,2,7.423803545549987,6001,1,0.15436506
cmaes,dummy,bbob_f023_i02_d02,2,3.309304169201882,6001,1,0.16157376
cmaes,dummy,bbob_f023_i03_d02,2,-130.61,6001,1,0.15889372
cmaes,dummy,bbob_f023_i04_d02,2,-221.55688641573434,6001,1,0.15957911
